,datetime,symbol,收盤價
3890162,2022-12-27,2610,19.35
3891939,2022-12-28,2610,19.1
3893716,2022-12-29,2610,19.0
3895494,2022-12-30,2610,19.0
3897272,2023-01-03,2610,18.9
3899050,2023-01-04,2610,18.8
3900828,2023-01-05,2610,18.65
3902606,2023-01-06,2610,18.95
3904384,2023-01-09,2610,19.0
3906162,2023-01-10,2610,19.1
3907940,2023-01-11,2610,19.15
3909719,2023-01-12,2610,19.05
3911498,2023-01-13,2610,19.15
3913277,2023-01-16,2610,19.05
3915056,2023-01-17,2610,18.95
3916835,2023-01-30,2610,19.35
3918614,2023-01-31,2610,19.4
3920393,2023-02-01,2610,19.75
3922172,2023-02-02,2610,19.85
3923951,2023-02-03,2610,19.6
3925730,2023-02-06,2610,19.6
3927509,2023-02-07,2610,19.3
3929288,2023-02-08,2610,19.25
3931067,2023-02-09,2610,19.2
3932846,2023-02-10,2610,18.85
3934625,2023-02-13,2610,18.9
3936404,2023-02-14,2610,19.55
3938183,2023-02-15,2610,19.5
3939962,2023-02-16,2610,21.0
3941741,2023-02-17,2610,21.0
3943520,2023-02-20,2610,21.3
3945299,2023-02-21,2610,20.8
3947078,2023-02-22,2610,20.5
3948857,2023-02-23,2610,20.5
3950636,2023-02-24,2610,20.3
3952415,2023-03-01,2610,20.1
3954195,2023-03-02,2610,20.3
3955975,2023-03-03,2610,20.3
3957755,2023-03-06,2610,20.3
3959535,2023-03-07,2610,20.3
3961315,2023-03-08,2610,20.25
3963095,2023-03-09,2610,20.9
3964875,2023-03-10,2610,20.05
3966656,2023-03-13,2610,19.95
3968437,2023-03-14,2610,19.2
3970219,2023-03-15,2610,19.4
3972001,2023-03-16,2610,19.0
3973783,2023-03-17,2610,19.0
3975565,2023-03-20,2610,19.25
3977347,2023-03-21,2610,19.1
3979130,2023-03-22,2610,19.25
3980913,2023-03-23,2610,19.3
3982696,2023-03-24,2610,19.3
3984481,2023-03-27,2610,19.15
3986267,2023-03-28,2610,19.25
3988053,2023-03-29,2610,19.7
3989838,2023-03-30,2610,19.5
3991623,2023-03-31,2610,19.5
3993408,2023-04-06,2610,19.25
3995193,2023-04-07,2610,19.35
3996978,2023-04-10,2610,19.3
3998763,2023-04-11,2610,19.4
4000548,2023-04-12,2610,19.35
4002333,2023-04-13,2610,19.8
4004118,2023-04-14,2610,19.8
4005903,2023-04-17,2610,19.5
4007688,2023-04-18,2610,19.3
4009473,2023-04-19,2610,19.3
4011258,2023-04-20,2610,19.25
4013043,2023-04-21,2610,19.1
4014828,2023-04-24,2610,19.15
4016613,2023-04-25,2610,18.8
4018398,2023-04-26,2610,18.5
4020183,2023-04-27,2610,18.8
4021968,2023-04-28,2610,19.0
4023753,2023-05-02,2610,19.0
4025538,2023-05-03,2610,18.95
4027323,2023-05-04,2610,18.95
4029108,2023-05-05,2610,18.9
4030893,2023-05-08,2610,19.0
4032678,2023-05-09,2610,19.2
4034463,2023-05-10,2610,19.5
4036248,2023-05-11,2610,18.85
4038033,2023-05-12,2610,19.0
4039818,2023-05-15,2610,18.9
4041603,2023-05-16,2610,19.1
4043388,2023-05-17,2610,19.2
4045173,2023-05-18,2610,19.4
4046959,2023-05-19,2610,20.0
4048745,2023-05-22,2610,20.55
4050532,2023-05-23,2610,20.35
4052319,2023-05-24,2610,20.7
4054106,2023-05-25,2610,20.8
4055893,2023-05-26,2610,20.85
4057680,2023-05-29,2610,21.65
4059467,2023-05-30,2610,21.8
4061254,2023-05-31,2610,22.2
4063041,2023-06-01,2610,23.15
4064828,2023-06-02,2610,23.05
4066615,2023-06-05,2610,22.6
4068402,2023-06-06,2610,22.75
4070189,2023-06-07,2610,22.6
4071976,2023-06-08,2610,22.65
4073762,2023-06-09,2610,22.7
4075548,2023-06-12,2610,22.35
4077335,2023-06-13,2610,22.75
4079122,2023-06-14,2610,24.8
4080909,2023-06-15,2610,27.25
4082696,2023-06-16,2610,27.6
4084484,2023-06-19,2610,27.9
4086272,2023-06-20,2610,27.55
4088061,2023-06-21,2610,27.9
4089850,2023-06-26,2610,27.8
4091639,2023-06-27,2610,26.05
4093428,2023-06-28,2610,27.0
4095217,2023-06-29,2610,26.5
4097006,2023-06-30,2610,26.2
4098795,2023-07-03,2610,26.25
4100584,2023-07-04,2610,26.45
4102373,2023-07-05,2610,26.35
4104162,2023-07-06,2610,26.15
4105951,2023-07-07,2610,26.25
4107740,2023-07-10,2610,26.0
4109529,2023-07-11,2610,27.05
4111318,2023-07-12,2610,27.3
4113107,2023-07-13,2610,26.7
4114896,2023-07-14,2610,25.05
4116685,2023-07-17,2610,25.1
4118474,2023-07-18,2610,25.05
4120263,2023-07-19,2610,24.5
4122052,2023-07-20,2610,25.85
4123841,2023-07-21,2610,25.45
4125630,2023-07-24,2610,25.3
4127419,2023-07-25,2610,25.1
4129208,2023-07-26,2610,25.15
4130997,2023-07-27,2610,25.95
4132786,2023-07-28,2610,25.45
4134575,2023-07-31,2610,24.95
4136365,2023-08-01,2610,25.4
4138155,2023-08-02,2610,25.0
4139945,2023-08-04,2610,24.95
4141735,2023-08-07,2610,24.45
4143525,2023-08-08,2610,24.9
4145315,2023-08-09,2610,25.5
4147105,2023-08-10,2610,25.15
4148894,2023-08-11,2610,25.3
4150683,2023-08-14,2610,24.2
4152473,2023-08-15,2610,24.75
4154263,2023-08-16,2610,24.1
4156053,2023-08-17,2610,24.1
4157843,2023-08-18,2610,23.65
4159633,2023-08-21,2610,23.4
4161423,2023-08-22,2610,23.7
4163214,2023-08-23,2610,23.55
4165005,2023-08-24,2610,23.85
4166796,2023-08-25,2610,23.75
4168587,2023-08-28,2610,23.15
4170378,2023-08-29,2610,23.3
4172169,2023-08-30,2610,23.05
4173960,2023-08-31,2610,22.6
4175751,2023-09-01,2610,22.95
4177542,2023-09-04,2610,23.1
4179333,2023-09-05,2610,23.05
4181124,2023-09-06,2610,23.1
4182915,2023-09-07,2610,22.75
4184706,2023-09-08,2610,22.7
4186497,2023-09-11,2610,22.25
4188287,2023-09-12,2610,22.65
4190077,2023-09-13,2610,22.8
4191867,2023-09-14,2610,22.85
4193658,2023-09-15,2610,22.45
4195449,2023-09-18,2610,22.35
4197240,2023-09-19,2610,22.2
4199032,2023-09-20,2610,22.15
4200824,2023-09-21,2610,21.65
4202616,2023-09-22,2610,21.85
4204408,2023-09-25,2610,21.9
4206200,2023-09-26,2610,21.6
4207992,2023-09-27,2610,21.7
4209784,2023-09-28,2610,21.2
4211576,2023-10-02,2610,21.25
4213368,2023-10-03,2610,20.9
4215160,2023-10-04,2610,20.55
4216952,2023-10-05,2610,21.7
4218744,2023-10-06,2610,21.4
4220536,2023-10-11,2610,20.8
4222328,2023-10-12,2610,21.25
4224120,2023-10-13,2610,20.9
4225912,2023-10-16,2610,20.0
4227704,2023-10-17,2610,19.7
4229496,2023-10-18,2610,19.45
4231288,2023-10-19,2610,19.25
4233081,2023-10-20,2610,19.0
4234874,2023-10-23,2610,19.1
4236667,2023-10-24,2610,19.4
4238460,2023-10-25,2610,19.35
4240253,2023-10-26,2610,19.15
4242046,2023-10-27,2610,19.65
4243840,2023-10-30,2610,19.3
4245634,2023-10-31,2610,19.35
4247427,2023-11-01,2610,20.0
4249220,2023-11-02,2610,20.45
4251014,2023-11-03,2610,21.15
4252808,2023-11-06,2610,21.45
4254602,2023-11-07,2610,21.0
4256396,2023-11-08,2610,21.15
4258191,2023-11-09,2610,20.95
4259988,2023-11-10,2610,20.8
4261785,2023-11-13,2610,20.7
4263580,2023-11-14,2610,20.7
4265375,2023-11-15,2610,21.1
4267170,2023-11-16,2610,21.9
4268965,2023-11-17,2610,21.8
4270760,2023-11-20,2610,21.25
4272555,2023-11-21,2610,21.65
4274351,2023-11-22,2610,21.45
4276147,2023-11-23,2610,21.85
4277943,2023-11-24,2610,21.3
4279739,2023-11-27,2610,21.0
4281535,2023-11-28,2610,21.4
4283331,2023-11-29,2610,21.05
4285129,2023-11-30,2610,21.1
4286927,2023-12-01,2610,21.15
4288725,2023-12-04,2610,21.6
4290523,2023-12-05,2610,21.35
4292324,2023-12-06,2610,21.35
4294125,2023-12-07,2610,21.55
4295926,2023-12-08,2610,21.65
4297727,2023-12-11,2610,21.7
4299528,2023-12-12,2610,21.55
4301331,2023-12-13,2610,21.35
4303134,2023-12-14,2610,21.4
4304937,2023-12-15,2610,21.55
4306741,2023-12-18,2610,21.1
4308545,2023-12-19,2610,20.7
4310349,2023-12-20,2610,21.05
4312153,2023-12-21,2610,21.25
4313957,2023-12-22,2610,21.9
4315761,2023-12-25,2610,22.2
4317565,2023-12-26,2610,21.9
4319370,2023-12-27,2610,21.7
4321175,2023-12-28,2610,21.65
4322980,2023-12-29,2610,21.65
4324785,2024-01-02,2610,22.35
4326590,2024-01-03,2610,22.1
4328395,2024-01-04,2610,22.1
4330200,2024-01-05,2610,21.7
4332005,2024-01-08,2610,21.7
4333810,2024-01-09,2610,21.25
4335615,2024-01-10,2610,20.85
4337420,2024-01-11,2610,20.85
4339225,2024-01-12,2610,21.1
4341030,2024-01-15,2610,20.7
4342836,2024-01-16,2610,20.3
4344642,2024-01-17,2610,20.0
4346448,2024-01-18,2610,20.3
4348254,2024-01-19,2610,20.2
4350060,2024-01-22,2610,20.45
4351866,2024-01-23,2610,20.5
4353672,2024-01-24,2610,20.55
4355480,2024-01-25,2610,20.5
4357288,2024-01-26,2610,20.7
4359096,2024-01-29,2610,20.7
4360905,2024-01-30,2610,20.4
4362714,2024-01-31,2610,20.4
4364523,2024-02-01,2610,20.55
4366332,2024-02-02,2610,20.45
4368142,2024-02-05,2610,20.5
4369952,2024-02-15,2610,20.0
4371761,2024-02-16,2610,20.25
4373570,2024-02-19,2610,20.25
4375379,2024-02-20,2610,20.1
4377188,2024-02-21,2610,20.2
4378997,2024-02-22,2610,20.0
4380806,2024-02-23,2610,19.85
4382615,2024-02-26,2610,19.9
4384424,2024-02-27,2610,19.75
4386233,2024-02-29,2610,20.0
4388042,2024-03-01,2610,19.8
4389851,2024-03-04,2610,19.7
4391660,2024-03-05,2610,19.7
4393469,2024-03-06,2610,19.55
4395278,2024-03-07,2610,19.45
4397087,2024-03-08,2610,19.8
4398897,2024-03-11,2610,19.5
4400706,2024-03-12,2610,19.85
4402515,2024-03-13,2610,19.65
4404324,2024-03-14,2610,19.65
468,2024-03-15,2610,19.35
2277,2024-03-18,2610,19.15
4088,2024-03-19,2610,19.15
5899,2024-03-20,2610,19.1
7711,2024-03-21,2610,19.25
9523,2024-03-22,2610,19.35
11335,2024-03-25,2610,19.4
13147,2024-03-26,2610,19.1
14961,2024-03-27,2610,19.55
16775,2024-03-28,2610,19.5
18590,2024-03-29,2610,19.5
20405,2024-04-01,2610,19.5
22220,2024-04-02,2610,19.35
24035,2024-04-03,2610,19.15
25850,2024-04-08,2610,19.2
27666,2024-04-09,2610,19.45
29482,2024-04-10,2610,19.55
31299,2024-04-11,2610,19.95
33116,2024-04-12,2610,20.05
34933,2024-04-15,2610,19.8
36750,2024-04-16,2610,19.25
38567,2024-04-17,2610,19.25
40384,2024-04-18,2610,19.6
42201,2024-04-19,2610,19.45
44018,2024-04-22,2610,19.8
45835,2024-04-23,2610,20.05
47652,2024-04-24,2610,20.55
49469,2024-04-25,2610,20.4
51286,2024-04-26,2610,21.5
53103,2024-04-29,2610,21.35
54920,2024-04-30,2610,20.95
56737,2024-05-02,2610,21.5
58554,2024-05-03,2610,21.5
60372,2024-05-06,2610,21.45
62190,2024-05-07,2610,21.35
64008,2024-05-08,2610,21.65
65826,2024-05-09,2610,21.15
67645,2024-05-10,2610,22.65
69464,2024-05-13,2610,23.0
71284,2024-05-14,2610,22.65
73104,2024-05-15,2610,22.75
74924,2024-05-16,2610,23.85
76745,2024-05-17,2610,23.8
78566,2024-05-20,2610,23.05
80387,2024-05-21,2610,22.8
82209,2024-05-22,2610,22.3
84031,2024-05-23,2610,22.05
85853,2024-05-24,2610,22.4
87675,2024-05-27,2610,22.15
89497,2024-05-28,2610,23.3
91319,2024-05-29,2610,22.8
93141,2024-05-30,2610,22.5
94963,2024-05-31,2610,22.4
96785,2024-06-03,2610,22.15
98607,2024-06-04,2610,22.15
100429,2024-06-05,2610,22.25
102251,2024-06-06,2610,23.0
104073,2024-06-07,2610,23.1
105895,2024-06-11,2610,23.15
107717,2024-06-12,2610,23.0
109541,2024-06-13,2610,22.85
111366,2024-06-14,2610,23.0
113191,2024-06-17,2610,22.95
115016,2024-06-18,2610,23.35
116843,2024-06-19,2610,23.65
